day,year,mo,da,collision_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud,NUM_COLLISIONS
4,2018,06,14,2018-06-14,75.8,55.1,1007.8,9.9,6.4,11.1,20.0,84.0,63.0,0.04,999.9,0,1,0,0,0,0,833
5,2013,06,14,2013-06-14,59.9,53.8,1006.5,7.7,6.5,14.0,26.0,72.0,53.1,1.58,999.9,0,1,0,0,0,0,693
2,2015,06,02,2015-06-02,52.4,49.4,1020.5,6.1,6.8,15.0,19.0,57.9,50.0,0.4,999.9,0,1,0,0,0,0,642
1,2016,06,13,2016-06-13,64.9,45.7,1009.7,10.0,7.1,9.9,26.0,82.9,57.0,0.0,999.9,0,0,0,0,0,0,646
5,2013,06,07,2013-06-07,61.5,59.4,1014.3,4.2,7.2,17.1,28.0,64.0,59.0,0.95,999.9,1,1,0,0,0,0,791
1,2015,06,01,2015-06-01,58.0,55.0,1019.6,5.3,7.9,14.0,22.0,69.1,55.0,1.89,999.9,0,1,0,0,0,0,691
4,2016,06,09,2016-06-09,61.7,38.9,1009.3,9.7,8.0,14.0,26.0,71.1,52.0,0.45,999.9,0,0,0,0,0,0,686
6,2018,07,28,2018-07-28,75.6,69.0,1015.1,6.5,0.5,5.1,999.9,86.0,68.0,0.25,999.9,0,1,0,0,0,0,637
3,2018,07,04,2018-07-04,80.4,73.0,1024.6,6.7,0.5,4.1,999.9,91.9,77.0,0.01,999.9,0,0,0,0,0,0,406
2,2018,07,03,2018-07-03,82.5,74.4,1020.4,6.3,0.8,6.0,999.9,91.9,78.1,0.0,999.9,0,1,0,0,0,0,678
2,2018,07,31,2018-07-31,73.0,64.6,1019.8,9.5,0.9,5.1,999.9,82.0,68.0,0.37,999.9,0,0,0,0,0,0,709
4,2018,07,12,2018-07-12,74.3,60.4,1020.4,9.3,1.0,6.0,999.9,88.0,64.0,0.71,999.9,1,1,0,0,0,0,642
5,2017,07,28,2017-07-28,76.8,68.1,1010.3,8.5,1.3,6.0,999.9,84.9,64.9,0.0,999.9,0,0,0,0,0,0,685
5,2018,07,20,2018-07-20,74.2,59.7,1020.5,9.9,1.3,5.1,999.9,82.9,66.0,0.0,999.9,0,0,0,0,0,0,700
7,2015,07,05,2015-07-05,74.6,58.9,1018.4,9.2,1.3,5.1,999.9,82.9,68.0,0.0,999.9,0,0,0,0,0,0,467
4,2015,07,02,2015-07-02,74.7,57.9,1011.7,9.6,1.3,6.0,999.9,82.0,69.1,0.39,999.9,0,0,0,0,0,0,603
1,2018,07,30,2018-07-30,74.6,61.2,1020.3,9.8,1.4,4.1,999.9,82.0,70.0,0.0,999.9,1,1,0,0,0,0,580
5,2019,07,26,2019-07-26,77.6,60.0,1023.2,10.0,1.4,5.1,999.9,88.0,69.1,0.0,999.9,0,0,0,0,0,0,650
7,2013,07,28,2013-07-28,73.3,65.2,1014.8,9.3,1.4,7.0,999.9,78.1,70.0,0.0,999.9,0,1,0,0,0,0,485
5,2018,07,13,2018-07-13,75.5,58.8,1023.1,10.0,1.5,4.1,999.9,84.0,64.0,0.0,999.9,0,0,0,0,0,0,726
7,2018,07,08,2018-07-08,71.3,51.4,1027.1,10.0,1.5,6.0,999.9,84.0,62.1,0.0,999.9,0,0,0,0,0,0,545
3,2019,07,10,2019-07-10,80.7,64.3,1016.6,10.0,1.6,5.1,999.9,88.0,69.1,0.0,999.9,0,0,0,0,0,0,553
4,2019,07,25,2019-07-25,76.4,58.6,1018.2,10.0,1.6,7.0,999.9,84.0,66.9,0.0,999.9,0,0,0,0,0,0,605
1,2014,07,21,2014-07-21,73.9,60.3,1021.3,9.8,1.6,4.1,999.9,84.9,64.0,0.0,999.9,0,0,0,0,0,0,557
3,2019,07,03,2019-07-03,79.6,67.2,1010.0,10.0,1.7,4.1,999.9,87.1,71.1,0.02,999.9,0,1,0,0,0,0,654
7,2015,07,12,2015-07-12,79.9,59.1,1016.6,9.9,1.7,5.1,999.9,89.1,69.1,0.0,999.9,0,0,0,0,0,0,521
7,2018,07,29,2018-07-29,76.4,61.6,1017.5,10.0,1.7,5.1,999.9,84.9,70.0,0.0,999.9,0,0,0,0,0,0,463
4,2016,07,07,2016-07-07,82.7,70.6,1008.3,7.5,1.7,6.0,999.9,91.0,75.0,0.0,999.9,0,1,0,0,0,0,603
6,2015,07,11,2015-07-11,78.7,55.6,1017.4,9.9,1.9,5.1,999.9,88.0,69.1,0.0,999.9,0,0,0,0,0,0,597
2,2017,07,18,2017-07-18,79.6,69.5,1018.2,10.0,1.9,7.0,999.9,88.0,73.0,0.0,999.9,0,0,0,0,0,0,706
1,2017,07,31,2017-07-31,76.1,56.5,1017.5,10.0,1.9,5.1,999.9,88.0,64.0,0.0,999.9,0,0,0,0,0,0,656
7,2017,07,23,2017-07-23,74.6,69.9,1008.8,5.2,2.0,8.0,999.9,91.9,71.1,0.62,999.9,1,1,0,0,0,0,554
4,2014,07,03,2014-07-03,77.3,71.8,1013.2,5.8,2.0,8.0,22.0,91.0,72.0,1.0,999.9,1,1,0,0,0,0,740
6,2019,07,27,2019-07-27,78.2,62.3,1023.8,10.0,2.0,6.0,999.9,88.0,69.1,0.0,999.9,0,0,0,0,0,0,602
1,2017,07,17,2017-07-17,78.2,66.8,1016.6,10.0,2.1,8.0,15.0,87.1,68.0,0.0,999.9,0,0,0,0,0,0,639
4,2017,07,20,2017-07-20,85.7,67.8,1014.0,9.5,2.1,7.0,999.9,93.9,77.0,0.0,999.9,0,0,0,0,0,0,774
1,2015,07,06,2015-07-06,76.8,64.9,1020.6,8.7,2.1,7.0,999.9,82.9,68.0,0.0,999.9,0,0,0,0,0,0,598
2,2015,07,14,2015-07-14,75.3,64.9,1006.3,9.1,2.1,6.0,999.9,88.0,73.0,0.0,999.9,1,1,0,0,0,0,657
4,2018,07,26,2018-07-26,76.5,71.0,1011.3,9.0,2.1,5.1,999.9,82.9,71.6,0.25,999.9,0,1,0,0,0,0,606
5,2015,07,24,2015-07-24,77.8,49.0,1013.3,10.0,2.1,7.0,999.9,87.1,68.0,0.0,999.9,0,0,0,0,0,0,490
1,2018,07,16,2018-07-16,81.5,70.6,1014.3,9.1,2.1,6.0,999.9,90.0,69.1,0.64,999.9,0,0,0,0,0,0,719
7,2018,07,01,2018-07-01,86.4,67.6,1016.2,9.3,2.1,7.0,999.9,96.1,72.0,0.0,999.9,0,0,0,0,0,0,563
6,2014,07,12,2014-07-12,76.2,60.5,1022.6,9.8,2.1,8.9,17.1,86.0,71.1,0.0,999.9,0,0,0,0,0,0,550
1,2019,07,08,2019-07-08,72.6,62.7,1014.8,9.8,2.2,6.0,999.9,86.0,68.0,0.01,999.9,0,1,0,0,0,0,592
2,2019,07,16,2019-07-16,81.5,61.3,1017.2,10.0,2.2,7.0,999.9,91.0,68.0,0.0,999.9,0,0,0,0,0,0,658
4,2018,07,19,2018-07-19,74.4,50.7,1017.5,10.0,2.2,5.1,999.9,84.9,66.0,0.0,999.9,0,0,0,0,0,0,739
3,2013,07,31,2013-07-31,74.1,56.3,1019.9,10.0,2.2,5.1,999.9,82.9,66.9,0.0,999.9,0,0,0,0,0,0,553
2,2013,07,02,2013-07-02,75.6,71.7,1019.0,7.9,2.2,5.1,999.9,82.0,72.0,0.84,999.9,0,1,0,0,0,0,601
1,2018,07,09,2018-07-09,75.7,54.9,1022.6,10.0,2.2,6.0,999.9,87.1,62.1,0.0,999.9,0,0,0,0,0,0,672
2,2015,07,28,2015-07-28,82.7,65.1,1015.3,9.4,2.2,5.1,999.9,95.0,71.1,0.0,999.9,0,0,0,0,0,0,643
4,2019,07,04,2019-07-04,81.0,65.7,1016.5,8.7,2.3,6.0,999.9,90.0,73.9,0.0,999.9,0,0,0,0,0,0,394
3,2016,07,06,2016-07-06,83.3,66.1,1010.4,9.2,2.3,6.0,999.9,91.0,69.1,0.66,999.9,0,0,0,0,0,0,680
3,2016,07,27,2016-07-27,82.6,61.4,1013.3,9.3,2.3,5.1,999.9,91.0,72.0,0.0,999.9,0,0,0,0,0,0,690
5,2019,07,05,2019-07-05,77.5,69.5,1020.0,8.5,2.3,6.0,999.9,90.0,72.0,0.0,999.9,0,0,0,0,0,0,542
2,2014,07,22,2014-07-22,77.0,63.5,1020.5,9.9,2.3,6.0,999.9,86.0,66.9,0.0,999.9,0,0,0,0,0,0,587
7,2016,07,03,2016-07-03,72.1,52.2,1018.5,10.0,2.3,6.0,999.9,77.0,63.0,0.0,999.9,0,0,0,0,0,0,448
1,2015,07,13,2015-07-13,79.5,60.6,1012.6,9.5,2.3,7.0,999.9,89.1,72.0,0.0,999.9,0,0,0,0,0,0,668
2,2016,07,05,2016-07-05,75.4,67.9,1008.5,6.7,2.3,6.0,14.0,86.0,66.0,1.15,999.9,1,1,0,0,0,0,663
4,2016,07,28,2016-07-28,83.2,66.8,1012.2,8.1,2.4,6.0,999.9,95.0,73.9,0.0,999.9,0,1,0,0,0,0,709
5,2015,07,03,2015-07-03,73.5,54.4,1013.8,9.9,2.4,6.0,999.9,81.0,66.0,0.0,999.9,0,0,0,0,0,0,549
4,2017,07,27,2017-07-27,70.8,62.7,1017.2,10.0,2.4,6.0,999.9,78.1,64.9,0.0,999.9,0,1,0,0,0,0,610
2,2017,07,04,2017-07-04,76.7,60.1,1017.1,10.0,2.4,6.0,999.9,88.0,70.0,0.45,999.9,0,0,0,0,0,0,424
7,2017,07,16,2017-07-16,76.8,62.0,1013.9,10.0,2.5,5.1,999.9,87.1,68.0,0.0,999.9,0,0,0,0,0,0,515
2,2019,07,02,2019-07-02,78.4,60.2,1010.2,10.0,2.5,6.0,999.9,84.9,64.9,0.0,999.9,0,0,0,0,0,0,591
4,2014,07,31,2014-07-31,73.5,57.3,1018.3,9.8,2.5,5.1,17.1,82.0,63.0,0.0,999.9,0,0,0,0,0,0,626
4,2018,07,05,2018-07-05,81.0,72.2,1024.6,8.9,2.5,6.0,999.9,90.0,75.9,0.0,999.9,0,0,0,0,0,0,720
6,2017,07,22,2017-07-22,83.8,65.0,1010.6,9.9,2.5,6.0,999.9,91.9,75.9,0.0,999.9,0,1,0,0,0,0,648
6,2015,07,25,2015-07-25,78.2,54.5,1014.8,10.0,2.5,5.1,999.9,88.0,69.1,0.0,999.9,0,0,0,0,0,0,451
3,2018,07,18,2018-07-18,74.4,62.3,1011.5,8.8,2.5,7.0,19.0,88.0,66.0,2.24,999.9,0,1,0,0,0,0,688
2,2015,07,21,2015-07-21,83.7,64.7,1003.7,9.6,2.5,6.0,999.9,93.9,79.0,0.0,999.9,0,0,0,0,0,0,606
3,2014,07,16,2014-07-16,73.3,64.9,1009.3,6.6,2.5,6.0,999.9,86.0,68.0,1.3,999.9,0,1,0,0,0,0,551
3,2019,07,24,2019-07-24,73.5,62.2,1013.3,9.8,2.6,8.0,999.9,82.0,66.2,0.02,999.9,0,1,0,0,0,0,626
1,2013,07,01,2013-07-01,74.2,71.0,1013.5,6.6,2.7,8.0,22.0,77.0,72.0,0.0,999.9,1,1,0,0,0,0,633
1,2017,07,03,2017-07-03,80.4,62.7,1014.5,9.6,2.7,11.1,24.1,88.0,71.1,0.0,999.9,1,1,0,0,0,0,617
3,2015,07,29,2015-07-29,85.4,65.7,1014.4,9.4,2.7,7.0,999.9,96.1,75.0,0.0,999.9,0,0,0,0,0,0,629
3,2013,07,17,2013-07-17,86.7,66.3,1020.8,8.6,2.7,5.1,999.9,97.0,79.0,0.0,999.9,0,0,0,0,0,0,609
1,2015,07,27,2015-07-27,78.5,65.3,1015.7,9.0,2.8,6.0,15.0,90.0,71.1,0.36,999.9,0,1,0,0,0,0,626
2,2014,07,15,2014-07-15,75.3,72.0,1008.3,4.4,2.8,7.0,15.9,86.0,72.0,0.46,999.9,1,1,0,0,0,0,587
3,2015,07,15,2015-07-15,77.0,70.0,1004.1,6.3,2.8,8.0,999.9,82.0,73.0,0.42,999.9,1,1,0,0,0,0,611
7,2015,07,19,2015-07-19,84.9,70.2,1010.2,9.7,2.8,6.0,999.9,93.0,71.1,0.32,999.9,0,0,0,0,0,0,545
2,2019,07,09,2019-07-09,77.7,61.3,1016.4,9.7,2.8,5.1,999.9,87.1,68.0,0.03,999.9,0,0,0,0,0,0,661
6,2019,07,06,2019-07-06,80.7,72.6,1013.5,9.4,2.8,6.0,999.9,90.0,72.0,0.0,999.9,0,0,0,0,0,0,471
3,2018,07,11,2018-07-11,80.9,63.3,1012.6,10.0,2.8,6.0,999.9,93.0,72.0,0.0,999.9,0,0,0,0,0,0,627
3,2014,07,30,2014-07-30,70.8,51.2,1015.8,10.0,2.8,6.0,999.9,80.1,63.0,0.0,999.9,0,0,0,0,0,0,605
1,2018,07,02,2018-07-02,86.6,69.4,1017.1,8.3,2.8,7.0,999.9,96.1,79.0,0.0,999.9,0,0,0,0,0,0,719
7,2014,07,27,2014-07-27,77.0,67.0,1008.6,9.1,2.9,7.0,999.9,84.9,69.1,0.01,999.9,0,0,0,0,0,0,476
7,2013,07,14,2013-07-14,80.3,71.5,1025.5,7.7,2.9,7.0,999.9,88.0,73.4,0.03,999.9,0,1,0,0,0,0,471
3,2013,07,10,2013-07-10,79.4,70.5,1013.7,6.7,2.9,7.0,15.0,84.9,73.9,0.23,999.9,0,1,0,0,0,0,614
7,2016,07,17,2016-07-17,81.0,65.8,1018.2,8.8,2.9,8.0,999.9,90.0,75.0,0.0,999.9,0,0,0,0,0,0,574
1,2013,07,29,2013-07-29,75.1,64.9,1015.9,7.9,2.9,8.9,15.0,84.9,69.1,0.25,999.9,0,1,0,0,0,0,597
1,2017,07,10,2017-07-10,76.3,57.6,1017.0,10.0,2.9,6.0,999.9,84.0,66.9,0.0,999.9,0,0,0,0,0,0,667
5,2018,07,27,2018-07-27,78.9,69.9,1014.5,8.2,2.9,6.0,999.9,86.0,70.0,0.03,999.9,0,1,0,0,0,0,753
2,2017,07,11,2017-07-11,78.8,67.9,1013.9,9.6,2.9,6.0,999.9,84.9,68.0,0.0,999.9,0,0,0,0,0,0,638
3,2019,07,31,2019-07-31,78.9,67.8,1016.0,8.2,2.9,8.0,17.1,84.9,69.8,0.01,999.9,1,1,0,0,0,0,604
4,2014,07,10,2014-07-10,75.4,62.1,1017.2,9.6,2.9,7.0,18.1,88.0,71.1,0.09,999.9,0,1,0,0,0,0,584
2,2016,07,12,2016-07-12,74.1,62.1,1019.2,9.7,2.9,8.0,999.9,82.0,64.9,0.0,999.9,0,0,0,0,0,0,662
4,2019,07,18,2019-07-18,75.1,72.8,1012.1,5.6,2.9,8.9,17.1,93.0,72.0,1.84,999.9,1,1,0,0,0,0,620
6,2015,07,04,2015-07-04,72.0,57.9,1014.4,9.9,3.0,7.0,999.9,82.0,66.0,0.0,999.9,0,1,0,0,0,0,389
6,2016,07,30,2016-07-30,77.0,69.4,1014.5,6.0,3.0,7.0,999.9,84.9,69.1,0.15,999.9,0,1,0,0,0,0,599
1,2014,07,14,2014-07-14,75.7,70.8,1011.4,7.2,3.0,5.1,999.9,82.9,69.8,0.03,999.9,0,1,0,0,0,0,567
7,2016,07,24,2016-07-24,84.0,60.0,1013.7,9.3,3.0,6.0,999.9,96.1,75.0,0.0,999.9,0,0,0,0,0,0,566
2,2018,07,17,2018-07-17,79.2,72.0,1011.1,7.2,3.0,14.0,22.9,86.0,69.8,0.0,999.9,1,1,0,0,0,0,680
4,2016,07,14,2016-07-14,78.7,72.1,1012.9,7.4,3.0,6.0,31.1,88.0,71.1,0.0,999.9,1,1,0,0,0,0,741
6,2018,07,14,2018-07-14,78.5,59.7,1019.7,10.0,3.0,6.0,999.9,88.0,68.0,0.0,999.9,0,0,0,0,0,0,577
7,2017,07,09,2017-07-09,75.2,54.9,1014.3,10.0,3.1,8.9,999.9,84.0,66.9,0.0,999.9,0,0,0,0,0,0,512
4,2013,07,04,2013-07-04,79.5,72.8,1022.9,8.4,3.1,7.0,999.9,87.1,75.0,0.53,999.9,0,0,0,0,0,0,438
7,2018,07,15,2018-07-15,75.5,67.7,1015.8,7.8,3.1,8.9,19.0,88.0,69.1,1.0,999.9,1,1,0,0,0,0,564
5,2015,07,17,2015-07-17,72.5,57.8,1018.5,10.0,3.1,7.0,15.9,81.0,64.0,0.0,999.9,0,0,0,0,0,0,659
5,2016,07,15,2016-07-15,83.0,69.8,1010.6,8.3,3.1,8.0,18.1,88.0,73.0,0.62,999.9,0,0,0,0,0,0,798
5,2017,07,21,2017-07-21,82.5,66.8,1011.9,9.8,3.1,6.0,999.9,93.9,75.9,0.01,999.9,0,1,0,0,0,0,733
1,2019,07,15,2019-07-15,78.2,56.2,1016.8,10.0,3.1,7.0,999.9,89.1,68.0,0.0,999.9,0,0,0,0,0,0,637
3,2016,07,20,2016-07-20,76.5,52.6,1021.9,9.7,3.1,7.0,999.9,84.9,68.0,0.0,999.9,0,0,0,0,0,0,698
5,2016,07,01,2016-07-01,74.5,64.1,1015.3,8.1,3.2,8.0,999.9,84.9,66.9,0.0,999.9,1,1,0,0,0,0,752
4,2017,07,06,2017-07-06,72.9,59.1,1020.2,10.0,3.2,6.0,999.9,84.9,70.0,0.0,999.9,0,0,0,0,0,0,611
1,2019,07,22,2019-07-22,81.7,70.7,1009.8,8.9,3.2,12.0,21.0,95.0,72.0,0.0,999.9,1,1,0,0,0,0,641
6,2017,07,08,2017-07-08,75.7,67.2,1007.4,8.1,3.2,9.9,19.0,84.0,68.0,1.76,999.9,1,1,0,0,0,0,585
2,2018,07,10,2018-07-10,80.8,58.8,1014.1,10.0,3.2,8.9,15.0,93.0,66.9,0.0,999.9,0,0,0,0,0,0,727
7,2016,07,31,2016-07-31,74.9,71.3,1015.8,5.4,3.3,8.9,999.9,84.0,73.0,0.26,999.9,0,1,0,0,0,0,529
2,2019,07,30,2019-07-30,84.2,68.7,1015.0,9.5,3.3,6.0,999.9,91.9,73.0,0.0,999.9,0,0,0,0,0,0,638
1,2019,07,29,2019-07-29,81.2,66.3,1015.7,10.0,3.3,6.0,999.9,90.0,71.1,0.01,999.9,0,1,0,0,0,0,649
1,2016,07,25,2016-07-25,82.3,69.2,1013.2,7.3,3.3,14.0,27.0,93.9,75.0,0.0,999.9,1,1,0,0,0,0,698
5,2015,07,31,2015-07-31,80.5,61.4,1010.5,8.6,3.3,6.0,15.0,89.1,72.0,1.95,999.9,0,0,0,0,0,0,753
1,2016,07,11,2016-07-11,72.8,58.1,1017.2,10.0,3.3,7.0,999.9,81.0,64.9,0.0,999.9,0,0,0,0,0,0,618
4,2013,07,11,2013-07-11,80.6,68.7,1010.5,9.0,3.3,7.0,999.9,84.0,75.9,0.0,999.9,0,0,0,0,0,0,550
7,2018,07,22,2018-07-22,72.7,69.8,1012.3,6.6,3.4,9.9,20.0,79.0,64.9,0.83,999.9,1,1,0,0,0,0,540
6,2017,07,15,2017-07-15,73.8,65.9,1013.5,6.2,3.4,7.0,999.9,84.0,64.9,0.34,999.9,0,0,0,0,0,0,649
3,2019,07,17,2019-07-17,85.3,70.4,1013.7,9.6,3.4,6.0,18.1,93.0,72.0,0.0,999.9,0,0,0,0,0,0,630
3,2018,07,25,2018-07-25,75.8,73.0,1016.3,7.4,3.4,6.0,27.0,82.0,72.0,0.51,999.9,1,1,0,0,0,0,657
1,2016,07,04,2016-07-04,74.1,58.2,1017.5,9.3,3.4,8.9,15.0,82.9,64.0,0.0,999.9,0,0,0,0,0,0,488
4,2019,07,11,2019-07-11,78.5,66.8,1014.0,8.7,3.4,7.0,15.9,86.0,73.4,0.0,999.9,0,1,0,0,0,0,658
1,2013,07,15,2013-07-15,85.3,69.7,1023.0,9.6,3.4,7.0,999.9,93.9,78.1,0.0,999.9,0,0,0,0,0,0,581
4,2014,07,17,2014-07-17,73.6,54.8,1013.9,10.0,3.5,7.0,999.9,81.0,66.9,0.0,999.9,0,0,0,0,0,0,587
5,2014,07,11,2014-07-11,76.8,58.4,1021.4,10.0,3.5,8.0,999.9,86.0,72.0,0.0,999.9,0,0,0,0,0,0,642
3,2017,07,19,2017-07-19,83.2,68.3,1016.6,9.9,3.5,6.0,15.9,91.9,73.0,0.0,999.9,0,0,0,0,0,0,747
3,2014,07,02,2014-07-02,81.3,69.4,1011.3,8.6,3.5,11.1,22.0,91.0,72.0,0.0,999.9,1,1,0,0,0,0,658
2,2013,07,23,2013-07-23,78.7,71.4,1004.6,7.3,3.5,8.9,15.0,87.1,73.0,0.37,999.9,0,1,0,0,0,0,571
5,2014,07,25,2014-07-25,73.7,53.4,1014.7,10.0,3.5,8.0,999.9,82.0,66.0,0.0,999.9,0,0,0,0,0,0,653
6,2019,07,13,2019-07-13,77.7,62.5,1012.4,10.0,3.5,7.0,999.9,87.1,70.0,0.0,999.9,0,0,0,0,0,0,558
6,2015,07,18,2015-07-18,76.2,66.1,1014.9,8.8,3.6,8.0,15.0,84.9,66.9,0.0,999.9,1,1,0,0,0,0,561
4,2015,07,09,2015-07-09,74.7,64.2,1014.4,7.6,3.6,8.9,999.9,88.0,68.0,0.0,999.9,0,1,0,0,0,0,567
3,2015,07,08,2015-07-08,80.5,69.2,1013.8,7.5,3.6,11.1,18.1,88.0,75.0,0.12,999.9,0,0,0,0,0,0,620
7,2016,07,10,2016-07-10,71.5,63.8,1010.7,6.9,3.6,8.9,15.9,80.1,64.9,0.53,999.9,0,1,0,0,0,0,508
6,2014,07,26,2014-07-26,73.9,59.9,1015.1,10.0,3.6,6.0,15.0,82.0,66.0,0.0,999.9,0,0,0,0,0,0,534
5,2016,07,08,2016-07-08,79.2,70.1,1008.2,7.2,3.6,8.9,15.0,84.9,71.6,0.04,999.9,0,1,0,0,0,0,612
4,2016,07,21,2016-07-21,78.3,61.0,1020.3,8.8,3.6,8.0,999.9,90.0,68.0,0.0,999.9,0,0,0,0,0,0,731
3,2013,07,24,2013-07-24,78.5,64.5,1005.6,10.0,3.6,8.0,999.9,82.9,75.0,0.31,999.9,0,0,0,0,0,0,571
5,2013,07,19,2013-07-19,89.1,72.1,1013.0,6.7,3.6,8.9,17.1,96.1,82.9,0.0,999.9,0,0,0,0,0,0,697
7,2015,07,26,2015-07-26,79.8,61.4,1014.8,10.0,3.6,7.0,20.0,90.0,69.1,0.0,999.9,0,0,0,0,0,0,551
5,2014,07,18,2014-07-18,73.4,52.8,1021.6,10.0,3.6,8.0,999.9,81.0,64.0,0.0,999.9,0,0,0,0,0,0,624
3,2017,07,12,2017-07-12,82.3,69.4,1014.4,10.0,3.6,9.9,20.0,88.0,75.0,0.0,999.9,0,0,0,0,0,0,677
7,2013,07,07,2013-07-07,85.6,70.7,1016.4,10.0,3.6,8.0,999.9,91.9,80.1,0.0,999.9,0,0,0,0,0,0,475
5,2018,07,06,2018-07-06,78.2,71.0,1018.1,8.7,3.6,7.0,17.1,90.0,73.9,0.06,999.9,1,1,0,0,0,0,654
4,2013,07,18,2013-07-18,88.2,68.6,1016.8,8.2,3.6,5.1,999.9,98.1,81.0,0.0,999.9,0,0,0,0,0,0,636
6,2013,07,27,2013-07-27,75.2,61.2,1016.8,9.8,3.6,6.0,999.9,82.0,70.0,0.0,999.9,0,0,0,0,0,0,516
2,2015,07,07,2015-07-07,78.7,69.7,1016.4,8.4,3.6,8.0,999.9,88.0,72.0,0.0,999.9,1,1,0,0,0,0,646
2,2016,07,26,2016-07-26,78.9,68.1,1011.8,7.8,3.7,8.0,15.0,93.0,72.0,1.0,999.9,0,1,0,0,0,0,688
5,2014,07,04,2014-07-04,70.4,65.9,1014.4,6.2,3.7,8.9,19.0,87.1,64.9,1.74,999.9,1,1,0,0,0,0,360
7,2019,07,21,2019-07-21,88.7,73.6,1008.7,10.0,3.7,8.9,15.9,95.0,82.0,0.0,999.9,0,0,0,0,0,0,477
7,2019,07,14,2019-07-14,82.0,61.5,1013.0,10.0,3.8,8.9,15.9,89.1,70.0,0.0,999.9,0,0,0,0,0,0,497
6,2016,07,16,2016-07-16,81.6,65.1,1015.1,9.0,3.8,6.0,15.9,90.0,75.0,0.0,999.9,0,0,0,0,0,0,623
5,2019,07,12,2019-07-12,77.0,68.4,1007.0,8.2,3.8,8.9,15.9,86.0,71.6,0.79,999.9,0,1,0,0,0,0,747
2,2013,07,30,2013-07-30,74.4,53.3,1020.0,10.0,3.8,7.0,999.9,82.9,66.9,0.01,999.9,0,0,0,0,0,0,584
1,2013,07,08,2013-07-08,81.3,65.8,1015.8,9.5,3.8,7.0,18.1,89.1,73.0,0.0,999.9,0,0,0,0,0,0,617
2,2019,07,23,2019-07-23,71.3,67.4,1009.6,8.5,3.8,8.0,999.9,73.9,66.9,2.19,999.9,0,1,0,0,0,0,553
1,2018,07,23,2018-07-23,75.6,73.3,1018.4,5.6,3.8,6.0,17.1,80.1,70.0,0.92,999.9,1,1,0,0,0,0,614
5,2019,07,19,2019-07-19,78.8,71.2,1011.9,9.5,3.8,9.9,17.1,91.0,71.1,0.49,999.9,0,0,0,0,0,0,666
7,2019,07,07,2019-07-07,78.5,67.3,1011.8,10.0,3.9,8.9,17.1,90.0,75.0,0.0,999.9,0,0,0,0,0,0,441
6,2013,07,06,2013-07-06,84.6,70.1,1019.4,9.8,3.9,7.0,17.1,91.9,78.1,0.0,999.9,0,0,0,0,0,0,516
7,2013,07,21,2013-07-21,82.3,63.7,1012.0,9.8,3.9,8.9,14.0,89.1,78.1,0.0,999.9,0,0,0,0,0,0,447
7,2017,07,02,2017-07-02,77.8,66.8,1013.9,9.3,3.9,8.0,999.9,87.1,71.1,0.23,999.9,0,0,0,0,0,0,537
3,2017,07,05,2017-07-05,76.7,57.7,1021.1,9.6,3.9,8.9,999.9,84.9,70.0,0.0,999.9,0,0,0,0,0,0,706
2,2014,07,01,2014-07-01,79.1,66.8,1012.6,10.0,3.9,7.0,14.0,89.1,69.1,0.0,999.9,0,0,0,0,0,0,616
2,2013,07,16,2013-07-16,85.9,66.3,1021.4,9.3,3.9,11.1,18.1,93.9,77.0,0.0,999.9,0,0,0,0,0,0,582
5,2017,07,14,2017-07-14,69.7,66.3,1017.4,6.5,4.0,9.9,15.0,90.0,64.9,0.01,999.9,0,1,0,0,0,0,707
5,2016,07,29,2016-07-29,76.1,68.5,1011.0,5.1,4.0,9.9,15.0,95.0,69.1,0.94,999.9,1,1,0,0,0,0,774
1,2019,07,01,2019-07-01,74.3,55.2,1012.5,10.0,4.0,8.9,999.9,84.9,64.9,0.06,999.9,0,0,0,0,0,0,693
6,2017,07,01,2017-07-01,79.0,70.2,1013.4,9.8,4.0,12.0,21.0,84.9,71.6,0.0,999.9,0,1,0,0,0,0,595
3,2017,07,26,2017-07-26,69.7,56.9,1023.0,10.0,4.0,8.0,999.9,77.0,62.1,0.0,999.9,0,0,0,0,0,0,635
4,2015,07,23,2015-07-23,76.7,49.0,1012.3,10.0,4.1,7.0,14.0,86.0,68.0,0.0,999.9,0,0,0,0,0,0,623
6,2016,07,09,2016-07-09,69.1,62.9,1010.7,7.9,4.1,8.0,14.0,86.0,64.9,0.08,999.9,0,1,0,0,0,0,498
2,2013,07,09,2013-07-09,78.8,67.2,1017.1,6.9,4.1,13.0,21.0,88.0,73.9,0.22,999.9,1,1,0,0,0,0,583
6,2019,07,20,2019-07-20,88.2,73.3,1010.2,9.8,4.1,7.0,999.9,95.0,71.1,0.0,999.9,0,0,0,0,0,0,586
2,2014,07,08,2014-07-08,81.4,66.6,1008.3,8.1,4.1,7.0,20.0,91.0,71.1,0.43,999.9,0,1,0,0,0,0,594
3,2016,07,13,2016-07-13,76.2,65.9,1017.8,9.4,4.1,7.0,14.0,84.9,68.0,0.0,999.9,0,0,0,0,0,0,607
7,2014,07,06,2014-07-06,76.0,52.5,1017.4,10.0,4.1,8.9,17.1,84.0,63.0,0.0,999.9,0,0,0,0,0,0,451
