day,year,mo,da,collision_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud,NUM_COLLISIONS
5,2015,12,11,11-Dec-15,55.2,43.9,1013.3,8,3.1,8,0,61,50,0,0,0,0,0,0,0,0,694
7,2019,12,29,29-Dec-19,42.6,30.2,1022.7,9.3,3.1,8,0,51.1,39.9,0,0,0,1,0,0,0,0,384
5,2019,12,13,13-Dec-19,39.1,30.9,1031,8.4,4,8.9,0,46,26.1,0,0,0,1,0,0,0,0,760
6,2017,12,9,09-Dec-17,33.6,21.9,1012.9,6.1,4.3,8.9,0,36,30.2,0,0,1,0,1,0,0,0,538
1,2014,12,22,22-Dec-14,37.4,31.8,1025.9,8.5,5,8.9,0,43,30.9,0,0,0,0,1,0,0,0,566
4,2019,12,26,26-Dec-19,39.8,34.3,1024.3,8.1,5.1,11.1,0,46.9,32,0,0,0,0,0,0,0,0,414
4,2018,12,13,13-Dec-18,35.9,26.2,1027.6,7.6,0,0,0,41,33.1,0,0,0,1,1,0,0,0,686
7,2018,12,30,30-Dec-18,37.4,25.7,1022.3,9.5,0,0,0,57,33.1,0,0,0,0,1,0,0,0,404
4,2018,12,20,20-Dec-18,41.8,31.3,1019.2,8.5,0,0,0,46.9,26.1,0,0,0,1,0,0,0,0,806
1,2018,12,31,31-Dec-18,41,33.5,1025.5,8.9,0,0,0,45,33.1,0,0,0,1,0,0,0,0,622
3,2018,12,12,12-Dec-18,36.1,21.7,1018,9.4,0,0,0,41,28.9,0,0,0,0,0,0,0,0,631
5,2014,1,10,10-Jan-14,32.3,22.6,1033.3,6.4,2.9,7,0,36,21.9,0,0,0,1,1,0,0,0,667
2,2013,5,28,28-May-13,61.1,47.1,1022.2,7.1,2.3,7,0,66.9,55.4,0,0,1,1,0,0,0,0,686
5,2016,10,21,21-Oct-16,67.5,64.5,1009.2,5.9,2.4,7,0,70,62.1,0,0,1,1,0,0,0,0,851
5,2013,1,11,11-Jan-13,40.5,27.1,1030.4,9.4,4.5,7,0,44.1,37,0,0,0,1,0,0,0,0,660
3,2016,3,16,16-Mar-16,54.5,43,1009.7,9.6,2.6,7,0,64.9,44.1,0,0,0,1,0,0,0,0,629
3,2017,4,12,12-Apr-17,65.2,51,1019.8,9.7,2.2,7,0,80.1,57.9,0,0,0,1,0,0,0,0,540
5,2017,4,28,28-Apr-17,66.6,56.5,1014,4.7,2.5,7,0,84.9,57,0,0,0,1,0,0,0,0,857
5,2019,4,12,12-Apr-19,52.9,36.3,1023.7,9.5,3.3,7,0,68,39.9,0,0,0,1,0,0,0,0,688
5,2016,4,22,22-Apr-16,70.3,51.1,1012.6,9.7,3.6,7,0,79,48.9,0,0,0,0,0,0,0,0,741
1,2019,4,22,22-Apr-19,57.1,49,1017.7,8.7,4.1,7,0,66,52,0,0,0,1,0,0,0,0,522
2,2018,5,22,22-May-18,63,51.1,1020.3,8.4,1,7,0,79,55,0,0,0,1,0,0,0,0,689
2,2013,5,7,07-May-13,60.9,50.8,1020.6,9.9,4,7,0,73.9,52,0,0,0,0,0,0,0,0,592
1,2017,5,1,01-May-17,57.2,49.7,1015.2,6.8,4.2,7,0,73.9,48.9,0,0,0,0,0,0,0,0,639
5,2015,6,19,19-Jun-15,74.6,62.5,1013,9.5,2.6,7,0,87.1,64,0,0,0,0,0,0,0,0,732
5,2015,6,5,05-Jun-15,59.4,51,1020.7,8.1,3.2,7,0,70,54,0,0,0,1,0,0,0,0,692
4,2015,6,18,18-Jun-15,66.8,58.2,1018.3,9.8,3.3,7,0,71.1,64,0,0,0,0,0,0,0,0,615
6,2016,6,25,25-Jun-16,73.1,56.1,1021.1,9.2,3.7,7,0,86,64,0,0,0,0,0,0,0,0,688
4,2016,6,2,02-Jun-16,68.4,55.9,1020.2,7.8,4.4,7,0,82.9,62.1,0,0,0,0,0,0,0,0,683
7,2013,7,28,28-Jul-13,73.3,65.2,1014.8,9.3,1.4,7,0,78.1,70,0,0,0,1,0,0,0,0,485
4,2017,7,20,20-Jul-17,85.7,67.8,1014,9.5,2.1,7,0,93.9,77,0,0,0,0,0,0,0,0,774
1,2015,7,6,06-Jul-15,76.8,64.9,1020.6,8.7,2.1,7,0,82.9,68,0,0,0,0,0,0,0,0,598
7,2018,7,1,01-Jul-18,86.4,67.6,1016.2,9.3,2.1,7,0,96.1,72,0,0,0,0,0,0,0,0,563
1,2015,7,13,13-Jul-15,79.5,60.6,1012.6,9.5,2.3,7,0,89.1,72,0,0,0,0,0,0,0,0,668
3,2015,7,29,29-Jul-15,85.4,65.7,1014.4,9.4,2.7,7,0,96.1,75,0,0,0,0,0,0,0,0,629
1,2018,7,2,02-Jul-18,86.6,69.4,1017.1,8.3,2.8,7,0,96.1,79,0,0,0,0,0,0,0,0,719
6,2015,7,4,04-Jul-15,72,57.9,1014.4,9.9,3,7,0,82,66,0,0,0,1,0,0,0,0,389
3,2016,7,20,20-Jul-16,76.5,52.6,1021.9,9.7,3.1,7,0,84.9,68,0,0,0,0,0,0,0,0,698
4,2013,7,11,11-Jul-13,80.6,68.7,1010.5,9,3.3,7,0,84,75.9,0,0,0,0,0,0,0,0,550
1,2013,7,15,15-Jul-13,85.3,69.7,1023,9.6,3.4,7,0,93.9,78.1,0,0,0,0,0,0,0,0,581
6,2019,7,20,20-Jul-19,88.2,73.3,1010.2,9.8,4.1,7,0,95,71.1,0,0,0,0,0,0,0,0,586
7,2019,8,18,18-Aug-19,79.3,72.9,1015.6,8,1.8,7,0,90,70,0,0,0,1,0,0,0,0,481
4,2016,8,4,04-Aug-16,72.9,60,1020.8,9.2,1.8,7,0,81,66,0,0,0,0,0,0,0,0,715
3,2014,8,27,27-Aug-14,78.5,60.9,1015.8,9.9,2.3,7,0,90,70,0,0,0,0,0,0,0,0,538
4,2018,8,16,16-Aug-18,82,68.1,1016.6,8,2.4,7,0,88,70,0,0,0,0,0,0,0,0,647
1,2015,8,17,17-Aug-15,84.4,64.9,1017.9,9.5,2.5,7,0,95,75.9,0,0,0,0,0,0,0,0,592
3,2016,8,31,31-Aug-16,78.9,66.3,1014.9,8.3,2.5,7,0,89.1,69.1,0,0,0,0,0,0,0,0,661
2,2015,8,25,25-Aug-15,80.9,64.3,1010.5,9.7,3,7,0,89.1,73,0,0,0,0,0,0,0,0,595
5,2016,8,5,05-Aug-16,74.5,61.3,1016.6,9.2,3.2,7,0,82.9,66.9,0,0,0,0,0,0,0,0,700
4,2019,8,15,15-Aug-19,75.6,66,1014.9,9.3,3.5,7,0,84.9,70,0,0,0,0,0,0,0,0,560
5,2013,8,30,30-Aug-13,75.1,64.3,1014.8,9.2,3.6,7,0,84,69.8,0,0,0,0,0,0,0,0,599
7,2017,8,13,13-Aug-17,76.1,64.9,1013.2,9.8,3.7,7,0,82.9,64,0,0,0,0,0,0,0,0,563
1,2016,8,29,29-Aug-16,80.6,62.4,1019.7,9.4,3.9,7,0,91,72,0,0,0,0,0,0,0,0,673
3,2015,9,2,02-Sep-15,81.1,64.3,1015.7,7.5,1.8,7,0,91,73.9,0,0,0,0,0,0,0,0,654
3,2017,9,13,13-Sep-17,71.4,59.5,1012.6,9.5,2,7,0,82.9,59,0,0,0,1,0,0,0,0,738
6,2017,9,16,16-Sep-17,74.6,67.6,1019.7,6.4,2.3,7,0,82,66.9,0,0,0,0,0,0,0,0,623
1,2017,9,25,25-Sep-17,78.6,64.4,1017.1,9.9,2.3,7,0,91,69.1,0,0,0,0,0,0,0,0,726
5,2015,9,18,18-Sep-15,76.3,54.7,1016.9,9.8,2.4,7,0,89.1,68,0,0,0,0,0,0,0,0,760
7,2019,9,22,22-Sep-19,75.1,59.7,1020.2,9.9,2.6,7,0,86,61,0,0,0,0,0,0,0,0,515
2,2015,9,1,01-Sep-15,82,64,1016.4,8.5,2.6,7,0,91,75.9,0,0,0,0,0,0,0,0,626
6,2016,9,17,17-Sep-16,67.1,56.2,1023.4,9.9,2.6,7,0,77,59,0,0,0,0,0,0,0,0,646
7,2013,9,1,01-Sep-13,78.9,70.1,1009.9,9.3,2.7,7,0,86,73,0,0,0,0,0,0,0,0,480
2,2017,9,5,05-Sep-17,75.6,64.4,1009,9.2,3.5,7,0,84.9,61,0,0,0,0,0,0,0,0,707
3,2013,9,11,11-Sep-13,84.4,70.9,1018.2,6.3,3.9,7,0,96.1,68,0,0,0,0,0,0,0,0,576
6,2017,9,2,02-Sep-17,61.9,45.4,1022.5,9.8,4.4,7,0,71.1,54,0,0,0,1,0,0,0,0,562
6,2017,10,7,07-Oct-17,72.5,64.8,1018.7,8.2,2.6,7,0,82,66,0,0,0,0,0,0,0,0,570
5,2017,10,6,06-Oct-17,73.3,61.9,1018.2,9.8,2.8,7,0,82.9,64.9,0,0,0,1,0,0,0,0,649
3,2017,10,18,18-Oct-17,58.5,40.8,1025.6,9.4,3.2,7,0,72,42.1,0,0,0,0,0,0,0,0,737
2,2019,10,22,22-Oct-19,57.5,51.3,1017.2,8.1,3.6,7,0,66.9,51.1,0,0,0,1,0,0,0,0,562
1,2014,10,20,20-Oct-14,49.4,30.9,1017.8,9.8,4,7,0,60.1,42.1,0,0,0,0,0,0,0,0,591
3,2017,10,11,11-Oct-17,69.7,58.7,1019.6,9.8,4.2,7,0,81,64.9,0,0,0,1,0,0,0,0,628
7,2017,10,8,08-Oct-17,73.9,69.7,1014.7,8.9,4.5,7,0,81,66,0,0,0,1,0,0,0,0,521
6,2017,11,18,18-Nov-17,42.6,26.4,1012.5,9.6,2.6,7,0,51.1,34,0,0,0,1,0,0,0,0,629
6,2015,11,7,07-Nov-15,64.9,47.9,1014.9,9.9,3.6,7,0,73.9,57,0,0,0,0,0,0,0,0,500
1,2017,12,4,04-Dec-17,45.1,38.7,1028.1,7.3,2.5,7,0,51.1,39.9,0,0,0,0,0,0,0,0,684
2,2013,12,3,03-Dec-13,44.8,34.3,1012.9,6.9,2.7,7,0,53.1,37.9,0,0,0,0,0,0,0,0,553
7,2015,12,6,06-Dec-15,46.5,31.9,1032.8,0,2.7,7,0,53.1,39,0,0,0,0,0,0,0,0,485
2,2014,12,16,16-Dec-14,43.2,35.2,1018.3,8.3,2.8,7,0,48.9,37,0,0,0,1,0,0,0,0,645
6,2019,12,28,28-Dec-19,48,37.4,1021.5,8.3,3.8,7,0,54,45,0,0,0,0,0,0,0,0,355
7,2014,12,21,21-Dec-14,32.4,23.2,1025.7,9.6,3.8,7,0,36,30,0,0,0,0,0,0,0,0,409
7,2016,12,11,11-Dec-16,30.8,16.9,1032.1,9.2,3.3,6,0,35.1,28,0,0,0,0,1,0,0,0,522
7,2015,1,18,18-Jan-15,35.1,27.8,1021.2,5.7,3.3,6,0,42.8,30,0,0,1,1,0,0,0,0,961
6,2017,6,17,17-Jun-17,68.7,65.5,1013.6,6.3,2.5,6,0,73.9,63,0,0,1,1,0,0,0,0,654
2,2015,7,14,14-Jul-15,75.3,64.9,1006.3,9.1,2.1,6,0,88,73,0,0,1,1,0,0,0,0,657
4,2018,10,11,11-Oct-18,73.1,70,1009.9,8.6,1.6,6,0,75.9,69.8,0,0,1,1,0,0,0,0,741
3,2014,11,12,12-Nov-14,59.5,52.6,1013.1,5.7,2.4,6,0,64.9,48.9,0,0,1,0,0,0,0,0,546
1,2017,4,24,24-Apr-17,54.2,42,1020.5,9.8,2.7,6,0,66,46,0,0,0,0,0,0,0,0,541
4,2019,4,25,25-Apr-19,56.3,39.5,1013.5,9.9,3.2,6,0,69.1,48,0,0,0,1,0,0,0,0,518
2,2015,5,19,19-May-15,65.2,57.3,1014.1,5.7,1.7,6,0,80.1,59,0,0,0,1,0,0,0,0,606
4,2018,5,31,31-May-18,64.8,60.4,1018.1,7.1,2,6,0,78.1,61,0,0,0,1,0,0,0,0,698
7,2015,5,10,10-May-15,70,60.5,1022.4,7,2.3,6,0,82.9,57,0,0,0,0,0,0,0,0,549
4,2016,5,26,26-May-16,79.3,48.3,1018,8.3,3.3,6,0,90,61,0,0,0,0,0,0,0,0,742
2,2016,5,31,31-May-16,76,64.1,1013.8,8.6,3.6,6,0,84.9,68,0,0,0,0,0,0,0,0,760
6,2015,5,9,09-May-15,62.3,54.7,1024.4,6,4.3,6,0,82,55.9,0,0,0,0,0,0,0,0,560
7,2016,6,26,26-Jun-16,74.7,55.5,1022.6,9,1.4,6,0,86,64,0,0,0,0,0,0,0,0,582
3,2019,6,26,26-Jun-19,78.6,63.7,1014.7,9.3,2.5,6,0,87.1,72,0,0,0,0,0,0,0,0,803
3,2018,6,13,13-Jun-18,68.7,60.5,1015.3,9,2.7,6,0,78.1,57,0,0,0,1,0,0,0,0,706
3,2018,6,27,27-Jun-18,69.3,59.1,1019,9.8,3,6,0,78.1,61,0,0,0,1,0,0,0,0,540
2,2014,6,17,17-Jun-14,77.7,62.1,1016.7,9,3.4,6,0,89.1,63,0,0,0,0,0,0,0,0,666
6,2013,6,1,01-Jun-13,80.8,64.1,1015.2,9.8,3.8,6,0,90,73.9,0,0,0,0,0,0,0,0,631
1,2018,6,18,18-Jun-18,80.9,65.1,1014.9,9,3.9,6,0,91,66,0,0,0,0,0,0,0,0,808
2,2018,7,3,03-Jul-18,82.5,74.4,1020.4,6.3,0.8,6,0,91.9,78.1,0,0,0,1,0,0,0,0,678
5,2017,7,28,28-Jul-17,76.8,68.1,1010.3,8.5,1.3,6,0,84.9,64.9,0,0,0,0,0,0,0,0,685
4,2016,7,7,07-Jul-16,82.7,70.6,1008.3,7.5,1.7,6,0,91,75,0,0,0,1,0,0,0,0,603
4,2019,7,4,04-Jul-19,81,65.7,1016.5,8.7,2.3,6,0,90,73.9,0,0,0,0,0,0,0,0,394
5,2019,7,5,05-Jul-19,77.5,69.5,1020,8.5,2.3,6,0,90,72,0,0,0,0,0,0,0,0,542
2,2014,7,22,22-Jul-14,77,63.5,1020.5,9.9,2.3,6,0,86,66.9,0,0,0,0,0,0,0,0,587
4,2016,7,28,28-Jul-16,83.2,66.8,1012.2,8.1,2.4,6,0,95,73.9,0,0,0,1,0,0,0,0,709
5,2015,7,3,03-Jul-15,73.5,54.4,1013.8,9.9,2.4,6,0,81,66,0,0,0,0,0,0,0,0,549
4,2018,7,5,05-Jul-18,81,72.2,1024.6,8.9,2.5,6,0,90,75.9,0,0,0,0,0,0,0,0,720
6,2017,7,22,22-Jul-17,83.8,65,1010.6,9.9,2.5,6,0,91.9,75.9,0,0,0,1,0,0,0,0,648
2,2015,7,21,21-Jul-15,83.7,64.7,1003.7,9.6,2.5,6,0,93.9,79,0,0,0,0,0,0,0,0,606
6,2019,7,6,06-Jul-19,80.7,72.6,1013.5,9.4,2.8,6,0,90,72,0,0,0,0,0,0,0,0,471
2,2017,7,11,11-Jul-17,78.8,67.9,1013.9,9.6,2.9,6,0,84.9,68,0,0,0,0,0,0,0,0,638
7,2016,7,24,24-Jul-16,84,60,1013.7,9.3,3,6,0,96.1,75,0,0,0,0,0,0,0,0,566
2,2019,7,30,30-Jul-19,84.2,68.7,1015,9.5,3.3,6,0,91.9,73,0,0,0,0,0,0,0,0,638
6,2013,7,27,27-Jul-13,75.2,61.2,1016.8,9.8,3.6,6,0,82,70,0,0,0,0,0,0,0,0,516
1,2016,8,8,08-Aug-16,78.6,58.1,1016.2,9.4,1.7,6,0,86,70,0,0,0,0,0,0,0,0,632
5,2016,8,19,19-Aug-16,80,66.7,1013.5,8.8,1.7,6,0,88,72,0,0,0,0,0,0,0,0,707
2,2016,8,9,09-Aug-16,78.2,61.5,1021.5,9.3,1.8,6,0,87.1,71.1,0,0,0,0,0,0,0,0,650
7,2016,8,28,28-Aug-16,78.5,61.9,1023.4,9.4,1.8,6,0,89.1,72,0,0,0,0,0,0,0,0,559
1,2015,8,24,24-Aug-15,78.2,64.3,1012.3,9.9,2.1,6,0,87.1,70,0,0,0,0,0,0,0,0,575
4,2017,8,10,10-Aug-17,75.3,60.2,1023.1,9.8,2.1,6,0,84.9,64,0,0,0,0,0,0,0,0,650
1,2017,8,21,21-Aug-17,77.9,62.7,1021.1,9.9,2.2,6,0,87.1,69.1,0,0,0,0,0,0,0,0,627
1,2017,8,7,07-Aug-17,68,59.9,1019.1,6.7,2.4,6,0,75.9,64,0,0,0,1,0,0,0,0,606
7,2013,8,18,18-Aug-13,72.1,54.6,1023.5,9.8,2.5,6,0,84,64,0,0,0,0,0,0,0,0,442
5,2018,8,17,17-Aug-18,82.5,71.4,1017.1,7.7,2.5,6,0,88,75.9,0,0,0,0,0,0,0,0,703
6,2019,8,17,17-Aug-19,77.4,70.3,1016.1,9.7,2.9,6,0,87.1,68,0,0,0,1,0,0,0,0,533
2,2018,8,7,07-Aug-18,82.5,73.1,1015,7.6,3,6,0,88,75.2,0,0,0,1,0,0,0,0,658
2,2014,8,19,19-Aug-14,72.2,56.5,1012.1,9.8,3.6,6,0,82.9,63,0,0,0,0,0,0,0,0,516
1,2014,9,29,29-Sep-14,72.4,57.9,1014.7,9.9,1.2,6,0,84,64,0,0,0,0,0,0,0,0,566
4,2015,9,3,03-Sep-15,82.6,64.2,1011.3,6.8,1.8,6,0,93,73.9,0,0,0,0,0,0,0,0,665
4,2016,9,8,08-Sep-16,78.2,68.1,1012.6,8.2,2,6,0,89.1,71.1,0,0,0,0,0,0,0,0,717
1,2013,9,30,30-Sep-13,63.1,50.7,1017.6,9.8,2.1,6,0,75,55.9,0,0,0,0,0,0,0,0,605
1,2015,9,28,28-Sep-15,70.1,60.3,1024.5,9.6,2.3,6,0,78.8,64.9,0,0,0,0,0,0,0,0,586
7,2017,9,17,17-Sep-17,73.2,66.6,1020.3,5.5,2.4,6,0,82,69.1,0,0,0,0,0,0,0,0,586
1,2019,9,2,02-Sep-19,70.8,64.8,1019.7,8.3,2.4,6,0,78.1,63,0,0,0,1,0,0,0,0,427
2,2016,9,13,13-Sep-16,70.8,58.1,1022.4,9.8,2.7,6,0,82.9,62.1,0,0,0,0,0,0,0,0,779
5,2016,9,9,09-Sep-16,85,69.2,1011.5,9,3.2,6,0,91,71.1,0,0,0,0,0,0,0,0,715
1,2019,9,23,23-Sep-19,78.7,64,1012.2,9.9,4.7,6,0,89.1,66.9,0,0,0,0,0,0,0,0,639
2,2018,10,2,02-Oct-18,71.9,65.6,1020.7,9.2,1.4,6,0,77,63,0,0,0,0,0,0,0,0,613
5,2016,10,7,07-Oct-16,63.4,53.2,1025.1,7.5,1.8,6,0,75,55,0,0,0,0,0,0,0,0,754
4,2016,10,6,06-Oct-16,62.1,52.1,1025.8,8.7,1.9,6,0,73,53.1,0,0,0,0,0,0,0,0,764
4,2013,10,31,31-Oct-13,59.7,52.7,1019.9,6.2,2.3,6,0,64.9,46.9,0,0,0,1,0,0,0,0,615
2,2016,10,18,18-Oct-16,73.1,60.8,1012.1,8.3,2.8,6,0,81,63,0,0,0,0,0,0,0,0,590
2,2019,10,29,29-Oct-19,56.6,53.1,1025.5,6,3.8,6,0,59,53.6,0,0,0,1,0,0,0,0,639
1,2019,11,11,11-Nov-19,53.2,38.1,1017.1,9.8,1.5,6,0,62.1,37.9,0,0,0,0,0,0,0,0,481
3,2016,11,9,09-Nov-16,56.4,41,1011.3,7.7,2.4,6,0,66,41,0,0,0,1,0,0,0,0,541
4,2017,11,2,02-Nov-17,63.4,56.2,1023.8,9.4,2.5,6,0,72,43,0,0,0,0,0,0,0,0,746
1,2017,11,13,13-Nov-17,43.8,33.2,1027.2,8.9,2.9,6,0,46.9,32,0,0,0,1,0,0,0,0,699
3,2016,11,2,02-Nov-16,59.7,48.9,1023.8,9.6,3,6,0,70,39.9,0,0,0,0,0,0,0,0,665
4,2014,11,13,13-Nov-14,45.1,30.1,1018,9.9,3,6,0,64.9,39,0,0,0,1,0,0,0,0,696
1,2016,11,28,28-Nov-16,44.3,28.9,1021.1,9.9,3.3,6,0,52,37.9,0,0,0,0,0,0,0,0,647
7,2015,12,13,13-Dec-15,61.8,48.3,1020.3,6.5,2,6,0,66.9,55,0,0,0,0,0,0,0,0,549
6,2015,12,5,05-Dec-15,45.7,29.7,1037,0,2,6,0,51.1,39.9,0,0,0,0,0,0,0,0,629
1,2015,12,7,07-Dec-15,48,31.1,1021.4,0,2.9,6,0,54,39,0,0,0,0,0,0,0,0,668
4,2018,1,11,11-Jan-18,44.7,36.7,1028.2,8.8,2.4,6,0,53.1,30,0,3.9,0,0,0,0,0,0,696
1,2016,1,25,25-Jan-16,32.7,16.2,1022.9,9.6,2.9,6,0,39,19.9,0,22,0,0,0,0,0,0,658
1,2017,1,16,16-Jan-17,35,20,1029.7,10,3.1,7,0,43,30,0,1.2,0,0,0,0,0,0,477
4,2015,1,29,29-Jan-15,26.6,6.5,1024.2,10,3.1,6,0,34,16,0,7.9,0,0,0,0,0,0,519
4,2014,1,30,30-Jan-14,21.2,0.2,1027.9,10,3.1,8.9,18.1,30,14,0,2,0,0,0,0,0,0,657
1,2013,1,28,28-Jan-13,31.8,19,1029.1,6.9,3.5,8.9,18.1,34,28.9,0,1.2,0,1,1,0,0,0,507
3,2018,1,10,10-Jan-18,35.1,21,1030.3,10,3.7,7,0,44.1,30,0,5.1,0,0,0,0,0,0,687
7,2014,1,5,05-Jan-14,30.3,21.9,1025.6,6.4,3.8,7,15,36,27,0,5.9,1,0,1,0,0,0,320
2,2017,1,10,10-Jan-17,27.7,15.3,1035.5,10,4,8,14,37.9,14,0,3.1,0,0,0,0,0,0,597
4,2016,1,28,28-Jan-16,37,19.3,1015.4,10,4.1,12,15.9,46.9,32,0,9.1,0,0,0,0,0,0,681
1,2017,1,9,09-Jan-17,18.6,3.1,1037.9,10,4.6,8,17.1,25,14,0,3.9,0,0,0,0,0,0,669
5,2014,1,31,31-Jan-14,30.7,9.9,1021.2,10,5,8.9,15.9,39,16,0,1.2,0,0,0,0,0,0,560
1,2018,1,8,08-Jan-18,22.5,7.7,1024.3,9.6,5.1,9.9,24.1,30,5,0,5.9,0,0,1,0,0,0,720
2,2016,1,26,26-Jan-16,41.4,26.9,1018.9,9.8,5.1,8.9,25.1,48,28,0,18.9,0,0,0,0,0,0,734
7,2015,1,11,11-Jan-15,25.7,3,1035.9,10,5.5,9.9,20,37,16,0,1.2,0,0,0,0,0,0,341
5,2016,1,29,29-Jan-16,38.3,21.7,1001,9.5,5.5,12,22.9,42.1,32,0,5.9,0,0,0,0,0,0,645
7,2016,1,31,31-Jan-16,42.6,24.5,1013.7,10,5.6,11.1,22,55.9,28,0,5.9,0,0,0,0,0,0,532
7,2013,1,27,27-Jan-13,24.5,7.5,1030.3,10,5.6,9.9,15.9,34,19,0,2,0,0,0,0,0,0,429
5,2018,1,12,12-Jan-18,54.5,52.8,1015.6,5.9,5.7,8.9,19,61,41,0,3.1,1,1,0,0,0,0,704
1,2014,1,27,27-Jan-14,34.8,17.4,1006.9,10,5.9,15,24.1,44.1,25,0,3.9,0,0,0,0,0,0,511
6,2016,1,30,30-Jan-16,32.8,15.8,1014.6,10,6,11.1,22,41,28,0,5.9,0,0,0,0,0,0,596
3,2016,1,27,27-Jan-16,43.9,24.7,1015.7,9.9,6.2,9.9,22,48,37.9,0,16.9,0,1,0,0,0,0,670
6,2014,1,25,25-Jan-14,21.8,6.6,999.1,5.3,6.2,8,15,28,15.8,0,5.9,0,0,1,0,0,0,475
7,2018,1,7,07-Jan-18,9.7,-6.6,1032.6,10,6.3,12,19,18,5,0,5.9,0,0,0,0,0,0,475
2,2014,1,28,28-Jan-14,17.8,-7.2,1023.8,10,6.5,12,22,26.1,12.9,0,3.1,0,0,0,0,0,0,504
4,2015,1,8,08-Jan-15,13,-6.2,1027.1,10,8.8,18.1,31.1,23,8.1,0,1.2,0,0,0,0,0,0,573
6,2018,1,6,06-Jan-18,10.2,-9.4,1021,10,9.7,14,26,19,8.1,0,7.1,0,0,0,0,0,0,599
1,2015,1,26,26-Jan-15,26.5,12.7,1014.6,5.6,9.8,17.1,28.9,35.1,21.2,0,2,1,0,1,0,0,0,484
5,2014,1,24,24-Jan-14,14.7,-3.6,0,0,0,0,0,19.4,10.4,0,7.1,0,0,0,0,0,0,705
6,2019,1,19,19-Jan-19,35.1,23.4,1022,9.8,0,0,0,39,28.9,0,1.2,0,0,0,0,0,0,479
6,2014,2,1,01-Feb-14,39.1,17.2,1024.3,9.9,2.4,6,0,44.1,25,0,1.2,0,0,0,0,0,0,507
3,2013,2,13,13-Feb-13,38.2,22.5,1011.2,9.9,3,7,15,44.1,33.1,0,3.9,0,0,0,0,0,0,570
7,2014,2,2,02-Feb-14,45.1,34.2,1015,7.8,3.1,7,0,55.9,36,0,1.2,0,0,0,0,0,0,417
6,2015,2,7,07-Feb-15,29.8,12.6,1019.7,9,3.5,8.9,15,37.9,12,0,7.9,0,0,1,0,0,0,449
7,2015,2,1,01-Feb-15,27.6,11.4,1021.9,9.9,3.5,8.9,15.9,36,19.9,0,7.1,0,0,0,0,0,0,361
6,2015,2,28,28-Feb-15,21.5,-1.9,1039.7,10,3.6,8.9,15,30,12.9,0,11,0,0,0,0,0,0,538
7,2014,2,9,09-Feb-14,25.5,8.3,1020.2,9.3,3.8,8,0,30.9,21,0,9.1,0,0,1,0,0,0,450
3,2015,2,4,04-Feb-15,31.2,17.3,1023,9.1,4,8,14,42.1,12.9,0,7.9,0,0,0,0,0,0,585
7,2014,2,23,23-Feb-14,48.6,26,1014.8,10,4.1,6,17.1,54,39.9,0,9.8,0,0,0,0,0,0,414
6,2014,2,8,08-Feb-14,25.9,5,1025.2,10,4.4,8.9,15,32,21,0,9.1,0,0,0,0,0,0,424
6,2017,2,11,11-Feb-17,37.3,21.5,1015.6,9.6,4.4,13,21,48,19,0,7.9,0,0,1,0,0,0,511
4,2015,2,12,12-Feb-15,32.3,19.4,1009.9,8.9,4.6,8.9,21,39.9,21.9,0,7.9,0,0,1,0,0,0,526
5,2015,2,27,27-Feb-15,23.2,5,1025.7,10,4.6,8.9,0,32,18,0,11,0,0,0,0,0,0,703
3,2017,2,15,15-Feb-17,40.3,29.5,1000.1,9.4,4.6,15.9,25.1,46.9,28,0,2,0,0,0,0,0,0,603
6,2015,2,14,14-Feb-15,23.4,4.9,1014,8.5,4.6,8.9,20,32,8.1,0,7.9,0,0,1,0,0,0,436
6,2015,2,21,21-Feb-15,20.5,3.2,1031.1,7.7,4.6,8,17.1,28.9,1.9,0,9.1,0,0,1,0,0,0,517
3,2014,2,26,26-Feb-14,27.4,9.3,1012.7,8.9,5,14,22,33.1,24.1,0,5.9,0,0,1,0,0,0,511
3,2014,2,12,12-Feb-14,18.9,2.7,1032.4,10,5,8.9,14,26.1,12.9,0,9.8,0,0,0,0,0,0,640
1,2016,2,1,01-Feb-16,52.1,35.4,1009.2,9.8,5,7,18.1,59,36,0,3.9,0,1,0,0,0,0,716
2,2014,2,11,11-Feb-14,21.7,4.1,1026.7,10,5.2,8.9,15.9,28.9,16,0,9.8,0,0,0,0,0,0,636
1,2014,2,17,17-Feb-14,23.7,3.1,1024.2,10,5.5,11.1,18.1,32,18,0,18.1,0,0,0,0,0,0,491
5,2014,2,7,07-Feb-14,27.6,13.5,1024.7,10,5.6,11.1,15.9,32,24.1,0,9.1,0,0,0,0,0,0,675
3,2015,2,25,25-Feb-15,27.6,9.5,1010.4,10,5.8,9.9,21,37,19.9,0,11.8,0,0,0,0,0,0,628
2,2015,2,24,24-Feb-15,12.1,-6.8,1025.2,10,6,13,21,21.9,3.9,0,11.8,0,0,0,0,0,0,580
4,2015,2,26,26-Feb-15,26.8,8.2,1015.6,9.7,6.1,9.9,15.9,37,19.9,0,11.8,0,0,0,0,0,0,539
5,2014,2,28,28-Feb-14,16.5,-8,1024.3,10,6.1,14,24.1,34,9,0,5.9,0,0,0,0,0,0,655
