day,year,mo,da,collision_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,rain_drizzle,snow_ice_pellets,NUM_COLLISIONS,Driver_Inattention,Following_Too_Close,Traffic_Control_Disregarded,Unsafe_Speed,Pavement_Slippery,Alcohol_Involvement,Reaction_Uninvolved_Vehicle,View_Obstructed,Outside_Car_Distraction,Pedestrian_Bicyclist_Confusion,Aggressive_Driving_Rage,Obstruction_Debris,Glare,Pavement_Defective,Animals_Action,Driverless_Runaway_Vehicle,Lighting_Defects,Tinted_Windows,Windshield_Inadequate
1,2017,10,02,2017-10-02,61.4,41.7,1028.3,10.0,2.3,5.1,999.9,73.0,50.0,0.0,999.9,0,0,0,327,169,85,16,11,0,4,17,6,0,5,4,1,5,1,1,2,0,0,0
6,2016,10,08,2016-10-08,63.0,58.5,1020.3,7.7,1.4,5.1,999.9,75.0,57.0,0.0,999.9,0,1,0,326,170,59,15,18,14,6,25,9,3,2,1,1,0,0,1,1,1,0,0
2,2017,08,15,2017-08-15,72.1,68.4,1013.6,5.5,1.2,5.1,999.9,75.0,68.0,0.28,999.9,0,1,0,295,170,57,10,6,15,2,17,6,2,2,3,3,0,2,0,0,0,0,0
6,2018,10,13,2018-10-13,51.5,40.4,1010.8,9.6,2.4,5.1,999.9,68.0,46.0,0.04,999.9,0,1,0,291,170,59,12,12,6,11,8,4,0,4,2,2,0,0,1,0,0,0,0
2,2019,08,06,2019-08-06,74.6,68.8,1012.2,8.8,2.8,5.1,999.9,82.0,70.0,0.0,999.9,0,1,0,263,171,47,8,8,1,3,13,3,0,6,3,0,0,0,0,0,0,0,0
3,2018,08,08,2018-08-08,80.4,71.0,1012.0,9.3,1.8,5.1,999.9,90.0,73.9,0.05,999.9,0,1,0,303,171,74,8,12,1,5,8,9,2,5,4,2,1,0,0,1,0,0,0
4,2019,03,28,2019-03-28,42.4,26.6,1029.7,10.0,1.3,5.1,999.9,53.1,34.0,0.0,999.9,0,0,0,281,172,64,8,5,1,5,10,7,0,2,2,0,2,1,1,0,1,0,0
4,2017,11,09,2017-11-09,46.6,37.2,1022.0,9.8,2.7,5.1,999.9,55.0,39.0,0.0,999.9,0,0,0,314,172,76,14,9,2,5,17,7,3,4,2,0,0,1,1,0,1,0,0
2,2016,08,23,2016-08-23,71.2,50.4,1024.7,9.9,1.9,5.1,999.9,82.0,61.0,0.0,999.9,0,0,0,307,172,68,11,9,0,5,17,6,4,3,5,3,1,2,1,0,0,0,0
2,2019,07,09,2019-07-09,77.7,61.3,1016.4,9.7,2.8,5.1,999.9,87.1,68.0,0.03,999.9,0,0,0,303,175,79,8,11,0,4,14,4,1,2,2,1,0,0,0,1,1,0,0
1,2018,05,07,2018-05-07,62.5,49.3,1016.4,10.0,1.5,5.1,999.9,75.0,54.0,0.0,999.9,0,1,0,324,175,82,9,11,0,2,18,7,4,3,7,2,1,2,1,0,0,0,0
6,2018,06,16,2018-06-16,73.1,50.2,1016.2,10.0,1.6,5.1,999.9,84.9,63.0,0.0,999.9,0,0,0,307,176,55,15,18,0,12,8,9,3,5,3,0,3,0,0,0,0,0,0
4,2016,12,08,2016-12-08,42.2,30.8,1015.8,9.9,3.3,5.1,999.9,46.0,39.9,0.09,999.9,0,0,0,296,177,70,12,9,0,6,9,3,1,4,1,1,1,0,1,1,0,0,0
2,2019,04,30,2019-04-30,52.4,46.8,1023.6,6.9,1.6,5.1,999.9,60.1,41.0,0.05,999.9,0,1,0,291,177,73,5,9,3,4,9,4,0,4,0,1,0,0,1,1,0,0,0
3,2016,08,24,2016-08-24,76.9,58.6,1024.7,9.4,2.1,5.1,999.9,87.8,68.0,0.0,999.9,0,0,0,303,178,69,9,9,1,6,11,3,2,9,3,1,1,0,0,1,0,0,0
6,2019,05,18,2019-05-18,65.4,46.4,1013.3,9.9,2.7,5.1,999.9,75.9,55.9,0.03,999.9,0,1,0,319,180,60,17,13,0,9,8,7,1,8,6,1,1,4,1,3,0,0,0
5,2018,06,08,2018-06-08,69.1,58.1,1020.4,10.0,2.3,5.1,999.9,82.0,60.1,0.0,999.9,0,0,0,350,180,98,10,9,0,10,22,7,1,5,3,1,1,0,2,1,0,0,0
1,2017,07,31,2017-07-31,76.1,56.5,1017.5,10.0,1.9,5.1,999.9,88.0,64.0,0.0,999.9,0,0,0,305,181,66,9,13,1,0,10,9,3,5,4,1,2,1,0,0,0,0,0
2,2017,10,03,2017-10-03,62.5,49.2,1034.9,10.0,2.5,5.1,999.9,73.0,52.0,0.0,999.9,0,0,0,317,181,85,9,9,1,1,15,2,1,3,2,0,5,0,0,2,0,1,0
7,2018,06,17,2018-06-17,77.5,52.6,1017.5,10.0,1.5,5.1,999.9,91.0,64.0,0.0,999.9,0,0,0,327,183,77,15,14,0,8,9,1,2,5,6,1,4,1,0,0,1,0,0
2,2019,08,20,2019-08-20,80.4,66.1,1017.6,10.0,2.7,5.1,999.9,90.0,72.0,0.0,999.9,0,0,0,301,186,55,7,10,1,6,11,11,0,4,1,5,3,0,0,1,0,0,0
5,2018,07,20,2018-07-20,74.2,59.7,1020.5,9.9,1.3,5.1,999.9,82.9,66.0,0.0,999.9,0,0,0,333,187,92,13,7,0,2,14,4,3,2,4,1,4,0,0,0,0,0,0
5,2018,05,11,2018-05-11,64.2,44.9,1013.8,8.9,2.8,5.1,999.9,73.0,54.0,0.25,999.9,0,1,0,385,187,116,13,5,0,7,23,10,1,10,3,4,4,1,1,0,0,0,0
3,2018,10,10,2018-10-10,73.3,68.5,1019.5,9.4,1.9,5.1,999.9,80.1,66.0,0.0,999.9,0,0,0,345,188,92,14,6,2,3,17,8,1,5,3,2,0,2,0,1,1,0,0
4,2018,10,04,2018-10-04,67.7,62.5,1016.6,9.3,0.0,5.1,999.9,75.9,61.0,0.0,999.9,0,1,0,322,188,75,9,8,5,4,11,3,1,7,2,3,2,0,1,2,1,0,0
6,2018,06,09,2018-06-09,74.4,56.2,1019.0,10.0,2.1,5.1,999.9,82.9,60.1,0.0,999.9,0,0,0,352,189,80,16,19,0,10,13,7,1,6,2,3,0,2,2,2,0,0,0
5,2019,03,15,2019-03-15,58.2,48.0,1010.4,9.8,1.3,5.1,999.9,75.0,42.1,0.01,999.9,0,1,0,324,189,81,10,6,1,9,10,7,1,5,1,1,0,2,0,1,0,0,0
3,2017,08,09,2017-08-09,74.0,57.5,1021.0,10.0,1.1,5.1,999.9,84.9,64.0,0.0,999.9,0,0,0,334,190,80,13,12,1,11,8,6,1,6,1,3,1,1,0,0,0,0,0
2,2018,05,08,2018-05-08,61.7,48.3,1023.5,10.0,1.8,5.1,999.9,77.0,53.1,0.0,999.9,0,0,0,338,190,82,17,3,0,8,16,8,2,4,4,3,0,0,1,0,0,0,0
1,2018,08,27,2018-08-27,80.3,68.9,1018.0,8.7,2.3,5.1,999.9,88.0,69.1,0.0,999.9,0,0,0,311,192,63,12,10,0,2,12,4,1,6,3,3,0,0,1,1,0,0,1
3,2016,07,27,2016-07-27,82.6,61.4,1013.3,9.3,2.3,5.1,999.9,91.0,72.0,0.0,999.9,0,0,0,340,192,61,16,12,0,10,20,7,1,10,5,3,1,1,0,0,1,0,0
2,2019,06,18,2019-06-18,70.8,67.2,1014.1,4.7,0.7,5.1,999.9,75.9,69.1,0.11,999.9,1,1,0,358,193,91,9,13,15,2,19,5,1,4,4,2,0,0,0,0,0,0,0
3,2018,09,26,2018-09-26,74.9,71.7,1015.9,7.3,1.2,5.1,999.9,82.0,59.0,1.81,999.9,0,1,0,367,194,104,10,9,14,1,13,8,3,7,1,2,1,0,0,0,0,0,0
4,2018,09,20,2018-09-20,68.1,60.4,1021.9,10.0,1.8,5.1,999.9,72.0,64.9,0.0,999.9,0,1,0,294,194,47,7,6,1,6,12,2,3,8,1,2,1,0,1,3,0,0,0
2,2018,09,04,2018-09-04,83.8,70.0,1022.8,10.0,2.1,5.1,999.9,91.9,75.0,0.0,999.9,0,0,0,375,195,104,16,8,0,2,13,6,5,11,4,5,4,2,0,0,0,0,0
4,2016,06,30,2016-06-30,75.7,56.2,1015.1,10.0,2.2,5.1,999.9,84.9,66.9,0.01,999.9,0,0,0,336,197,72,10,9,1,9,13,6,1,8,7,3,0,0,0,0,0,0,0
5,2019,07,26,2019-07-26,77.6,60.0,1023.2,10.0,1.4,5.1,999.9,88.0,69.1,0.0,999.9,0,0,0,319,197,61,14,9,0,5,10,7,2,7,2,1,2,2,0,0,0,0,0
2,2017,08,01,2017-08-01,80.2,61.7,1016.6,10.0,1.8,5.1,999.9,91.9,66.0,0.0,999.9,0,0,0,337,197,75,11,10,0,9,15,4,1,7,4,2,1,1,0,0,0,0,0
5,2016,09,23,2016-09-23,74.0,54.7,1016.5,9.6,1.3,5.1,999.9,87.1,64.0,0.0,999.9,0,0,0,378,201,90,17,16,0,1,21,9,3,9,4,1,3,1,2,0,0,0,0
5,2019,06,28,2019-06-28,81.2,58.2,1020.6,10.0,1.3,5.1,999.9,89.1,71.1,0.0,999.9,0,0,0,361,202,81,12,15,0,6,11,12,3,5,7,1,4,0,2,0,0,0,0
4,2019,06,27,2019-06-27,81.3,59.5,1018.8,10.0,2.7,5.1,999.9,89.1,71.1,0.0,999.9,0,0,0,346,202,73,20,14,0,5,12,6,2,3,3,2,0,1,0,1,1,1,0
3,2016,06,15,2016-06-15,73.2,46.9,1013.6,10.0,2.2,5.1,999.9,84.9,57.9,0.0,999.9,0,0,0,357,208,77,13,8,1,5,12,10,3,8,5,2,2,1,0,2,0,0,0
2,2018,07,31,2018-07-31,73.0,64.6,1019.8,9.5,0.9,5.1,999.9,82.0,68.0,0.37,999.9,0,0,0,350,211,77,7,12,1,7,18,4,1,7,3,1,0,0,0,1,0,0,0
3,2018,05,23,2018-05-23,66.7,57.5,1014.1,5.9,1.2,5.1,999.9,81.0,55.0,0.58,999.9,0,1,0,356,212,80,10,14,0,5,15,5,2,4,4,1,2,2,0,0,0,0,0
5,2017,09,15,2017-09-15,74.2,63.3,1015.9,10.0,2.0,5.1,999.9,81.0,66.9,0.02,999.9,0,0,0,364,213,85,13,14,1,3,9,8,2,9,3,1,2,0,1,0,0,0,0
4,2018,07,19,2018-07-19,74.4,50.7,1017.5,10.0,2.2,5.1,999.9,84.9,66.0,0.0,999.9,0,0,0,363,217,83,15,7,0,5,13,5,1,12,0,0,1,2,0,1,1,0,0
6,2013,07,27,2013-07-27,75.2,61.2,1016.8,9.8,3.6,6.0,999.9,82.0,70.0,0.0,999.9,0,0,0,67,41,0,11,0,0,4,0,2,6,0,0,0,1,1,1,0,0,0,0
7,2013,12,01,2013-12-01,41.3,28.2,1023.8,10.0,2.1,6.0,999.9,48.9,25.0,0.0,999.9,0,0,0,78,41,1,6,0,0,10,2,3,8,0,2,1,1,1,2,0,0,0,0
6,2013,10,19,2013-10-19,58.3,42.0,1013.6,10.0,2.2,6.0,999.9,68.0,52.0,0.0,999.9,0,0,0,71,43,1,6,0,1,6,1,0,10,0,2,1,0,0,0,0,0,0,0
7,2013,08,18,2013-08-18,72.1,54.6,1023.5,9.8,2.5,6.0,999.9,84.0,64.0,0.0,999.9,0,0,0,74,49,1,6,2,0,5,1,2,3,0,5,0,0,0,0,0,0,0,0
1,2013,10,14,2013-10-14,58.2,46.2,1026.9,10.0,2.8,6.0,999.9,66.0,52.0,0.0,999.9,0,0,0,75,50,0,8,0,0,6,0,3,5,0,1,0,2,0,0,0,0,0,0
6,2013,08,03,2013-08-03,73.4,60.0,1012.2,9.3,3.4,6.0,999.9,82.9,66.9,0.01,999.9,0,1,0,69,51,0,7,0,2,4,0,0,3,0,1,0,0,0,1,0,0,0,0
7,2013,06,09,2013-06-09,71.7,57.6,1019.6,10.0,1.7,6.0,999.9,80.1,63.0,0.48,999.9,0,0,0,82,51,0,10,0,0,5,0,4,10,0,0,0,0,2,0,0,0,0,0
7,2013,08,11,2013-08-11,73.5,53.0,1018.4,10.0,2.3,6.0,999.9,82.9,64.9,0.0,999.9,0,0,0,74,51,0,5,1,2,5,0,1,5,0,1,1,0,2,0,0,0,0,0
4,2015,01,29,2015-01-29,26.6,6.5,1024.2,10.0,3.1,6.0,999.9,34.0,16.0,0.0,7.9,0,0,0,105,52,0,10,1,19,2,0,5,9,0,1,1,5,0,0,0,0,0,0
7,2014,02,23,2014-02-23,48.6,26.0,1014.8,10.0,4.1,6.0,17.1,54.0,39.9,0.0,9.8,0,0,0,84,54,0,5,1,3,9,0,2,5,0,2,2,1,0,0,0,0,0,0
6,2015,10,31,2015-10-31,49.1,31.5,1021.2,10.0,3.0,6.0,999.9,61.0,42.1,0.0,999.9,0,0,0,92,56,0,10,0,0,7,1,3,12,0,2,1,0,0,0,0,0,0,0
2,2013,10,22,2013-10-22,59.5,44.8,1011.4,10.0,3.8,6.0,999.9,66.9,50.0,0.0,999.9,0,0,0,81,57,0,5,1,0,0,1,3,9,0,0,2,2,1,0,0,0,0,0
4,2013,10,31,2013-10-31,59.7,52.7,1019.9,6.2,2.3,6.0,999.9,64.9,46.9,0.0,999.9,0,1,0,105,58,0,7,1,13,5,1,3,11,0,2,2,1,0,1,0,0,0,0
7,2014,08,10,2014-08-10,77.5,56.1,1019.5,10.0,2.3,6.0,999.9,88.0,66.0,0.0,999.9,0,0,0,92,59,0,7,0,0,6,1,5,8,0,4,1,0,1,0,0,0,0,0
4,2014,04,03,2014-04-03,53.6,30.8,1018.4,10.0,3.0,6.0,999.9,66.9,42.1,0.0,999.9,0,0,0,102,61,1,11,1,1,0,1,7,11,0,3,1,3,1,0,0,0,0,0
2,2014,02,04,2014-02-04,28.3,20.9,1028.4,3.8,2.1,6.0,999.9,42.8,21.9,0.84,1.2,0,0,0,121,61,0,10,0,29,2,3,2,6,0,1,3,1,2,1,0,0,0,0
5,2013,11,29,2013-11-29,33.7,13.8,1034.0,10.0,2.4,6.0,14.0,39.0,30.0,0.0,999.9,0,0,0,89,62,0,4,1,1,7,1,2,2,0,4,2,0,3,0,0,0,0,0
1,2013,05,20,2013-05-20,65.0,60.0,1018.4,4.2,2.0,6.0,999.9,77.0,57.2,0.51,999.9,1,0,0,105,63,0,12,1,4,5,4,3,5,0,4,2,1,1,0,0,0,0,0
2,2014,08,19,2014-08-19,72.2,56.5,1012.1,9.8,3.6,6.0,999.9,82.9,63.0,0.0,999.9,0,0,0,99,64,1,12,1,1,0,5,3,8,0,3,0,1,0,0,0,0,0,0
6,2013,06,15,2013-06-15,69.4,52.0,1013.6,10.0,3.5,6.0,999.9,80.1,61.0,0.06,999.9,0,0,0,104,66,0,14,2,0,5,1,3,7,0,1,4,1,0,0,0,0,0,0
1,2016,01,25,2016-01-25,32.7,16.2,1022.9,9.6,2.9,6.0,999.9,39.0,19.9,0.0,22.0,0,0,0,184,67,0,9,0,81,5,0,5,5,0,5,5,1,1,0,0,0,0,0
7,2014,05,25,2014-05-25,65.8,51.1,1018.1,8.0,2.0,6.0,999.9,80.1,55.0,0.32,999.9,0,0,0,93,67,0,7,1,1,8,0,2,5,0,0,1,0,1,0,0,0,0,0
2,2013,08,06,2013-08-06,72.1,52.5,1018.4,10.0,1.7,6.0,999.9,82.0,62.1,0.0,999.9,0,0,0,88,68,1,7,0,1,1,0,2,6,0,0,1,1,0,0,0,0,0,0
1,2014,06,02,2014-06-02,69.7,45.4,1022.2,10.0,3.9,6.0,15.9,80.1,55.0,0.0,999.9,0,0,0,113,69,0,13,0,1,1,3,3,13,0,4,3,1,2,0,0,0,0,0
2,2014,07,22,2014-07-22,77.0,63.5,1020.5,9.9,2.3,6.0,999.9,86.0,66.9,0.0,999.9,0,0,0,90,69,0,10,0,0,3,0,4,2,0,0,1,0,0,1,0,0,0,0
3,2014,07,16,2014-07-16,73.3,64.9,1009.3,6.6,2.5,6.0,999.9,86.0,68.0,1.3,999.9,0,1,0,105,69,0,10,0,2,4,2,3,12,0,1,1,1,0,0,0,0,0,0
1,2013,10,21,2013-10-21,57.4,35.5,1018.7,10.0,3.1,6.0,15.9,66.0,50.0,0.0,999.9,0,0,0,99,70,0,7,0,1,6,1,1,5,0,2,2,3,1,0,0,0,0,0
6,2014,07,26,2014-07-26,73.9,59.9,1015.1,10.0,3.6,6.0,15.0,82.0,66.0,0.0,999.9,0,0,0,107,70,0,8,3,0,7,1,1,9,1,2,0,0,4,1,0,0,0,0
6,2014,07,19,2014-07-19,72.2,51.3,1023.7,10.0,4.5,6.0,999.9,75.9,68.5,0.0,999.9,0,0,0,101,71,0,8,0,0,10,3,0,5,1,0,2,0,0,1,0,0,0,0
6,2014,08,09,2014-08-09,76.0,52.8,1018.7,10.0,2.5,6.0,999.9,87.1,64.9,0.0,999.9,0,0,0,111,72,1,14,3,0,13,0,0,7,0,1,0,0,0,0,0,0,0,0
1,2014,05,12,2014-05-12,73.8,49.3,1018.4,10.0,1.7,6.0,999.9,84.9,60.1,0.03,999.9,0,0,0,91,72,0,3,0,0,1,0,4,8,0,0,1,2,0,0,0,0,0,0
7,2015,08,30,2015-08-30,79.1,61.9,1018.4,10.0,3.3,6.0,18.1,90.0,66.9,0.0,999.9,0,0,0,116,72,0,8,4,2,10,0,7,11,0,2,0,0,0,0,0,0,0,0
7,2014,09,21,2014-09-21,70.2,65.0,1010.6,5.1,1.2,6.0,999.9,75.0,57.0,0.15,999.9,0,1,0,118,73,0,12,0,10,11,1,1,5,0,4,1,0,0,0,0,0,0,0
6,2013,06,01,2013-06-01,80.8,64.1,1015.2,9.8,3.8,6.0,999.9,90.0,73.9,0.0,999.9,0,0,0,111,73,0,13,3,1,9,0,3,6,0,2,0,1,0,0,0,0,0,0
1,2014,06,09,2014-06-09,67.4,59.2,1013.2,4.6,3.6,6.0,999.9,73.9,62.6,0.64,999.9,1,1,0,116,74,1,7,1,10,4,2,3,9,1,2,0,0,1,1,0,0,0,0
6,2014,06,07,2014-06-07,71.0,50.9,1014.5,10.0,2.5,6.0,999.9,82.0,60.1,0.0,999.9,0,0,0,111,75,0,9,0,0,8,0,4,9,0,2,1,2,1,0,0,0,0,0
3,2014,01,15,2014-01-15,42.6,37.5,1009.9,8.8,3.3,6.0,999.9,46.9,39.2,0.38,999.9,0,0,0,105,75,0,7,2,3,2,0,5,8,0,2,0,0,0,1,0,0,0,0
6,2014,02,01,2014-02-01,39.1,17.2,1024.3,9.9,2.4,6.0,999.9,44.1,25.0,0.0,1.2,0,0,0,105,75,0,6,0,0,10,2,3,5,0,2,0,0,1,0,0,1,0,0
4,2013,09,19,2013-09-19,64.3,47.4,1021.1,10.0,2.9,6.0,999.9,78.1,51.1,0.0,999.9,0,0,0,108,76,0,7,0,0,3,0,3,14,0,0,1,3,1,0,0,0,0,0
4,2013,05,09,2013-05-09,58.9,54.2,1014.3,6.4,2.9,6.0,999.9,68.0,54.0,1.76,999.9,0,1,0,121,76,1,13,0,8,6,0,1,7,0,4,0,2,2,0,0,1,0,0
7,2015,01,18,2015-01-18,35.1,27.8,1021.2,5.7,3.3,6.0,999.9,42.8,30.0,0.0,999.9,1,1,0,415,76,1,24,4,290,5,0,1,9,1,0,2,0,2,0,0,0,0,0
6,2014,11,15,2014-11-15,37.2,17.3,1024.7,10.0,4.1,6.0,999.9,42.1,33.1,0.06,999.9,0,0,0,124,79,1,12,2,0,7,1,1,14,0,3,0,4,0,0,0,0,0,0
2,2013,06,18,2013-06-18,72.8,63.8,1011.5,7.3,1.9,6.0,999.9,84.0,64.9,0.01,999.9,0,1,0,116,79,1,7,0,6,3,0,3,11,0,0,4,1,0,0,0,0,0,1
3,2013,07,03,2013-07-03,76.0,71.4,1022.8,8.5,4.2,6.0,15.9,82.9,73.0,0.08,999.9,1,1,0,118,80,1,12,1,5,3,0,2,10,0,2,2,0,0,0,0,0,0,0
7,2015,12,13,2015-12-13,61.8,48.3,1020.3,6.5,2.0,6.0,999.9,66.9,55.0,0.0,999.9,0,0,0,119,80,0,15,2,0,7,0,4,5,0,4,1,0,0,1,0,0,0,0
3,2014,11,05,2014-11-05,60.4,36.4,1018.1,10.0,4.3,6.0,17.1,68.0,53.1,0.0,999.9,0,0,0,110,81,0,6,1,0,2,1,5,7,0,3,1,0,0,2,0,1,0,0
6,2015,05,09,2015-05-09,62.3,54.7,1024.4,6.0,4.3,6.0,999.9,82.0,55.9,0.0,999.9,0,0,0,125,81,0,10,0,1,9,1,5,5,0,6,1,0,3,2,0,1,0,0
1,2014,09,29,2014-09-29,72.4,57.9,1014.7,9.9,1.2,6.0,999.9,84.0,64.0,0.0,999.9,0,0,0,113,81,1,4,2,1,6,3,1,8,0,3,2,0,0,1,0,0,0,0
2,2013,11,05,2013-11-05,46.8,30.4,1036.8,10.0,3.8,6.0,999.9,55.0,35.1,0.0,999.9,0,0,0,98,82,0,6,0,0,1,0,1,6,0,0,1,0,1,0,0,0,0,0
7,2015,05,10,2015-05-10,70.0,60.5,1022.4,7.0,2.3,6.0,999.9,82.9,57.0,0.0,999.9,0,0,0,104,82,0,10,1,0,3,0,2,3,0,2,1,0,0,0,0,0,0,0
1,2014,11,10,2014-11-10,51.9,32.5,1019.2,10.0,1.9,6.0,999.9,61.0,44.1,0.0,999.9,0,0,0,114,83,1,5,0,0,5,1,2,11,0,2,1,3,0,0,0,0,0,0
2,2014,06,17,2014-06-17,77.7,62.1,1016.7,9.0,3.4,6.0,999.9,89.1,63.0,0.0,999.9,0,0,0,120,84,1,7,2,0,4,2,1,16,0,0,1,2,0,0,0,0,0,0
7,2019,04,21,2019-04-21,57.4,48.8,1015.4,10.0,2.6,6.0,999.9,66.0,53.1,0.28,999.9,0,0,0,162,85,27,8,11,1,8,8,3,1,6,2,0,1,0,1,0,0,0,0
5,2014,08,08,2014-08-08,73.2,51.2,1017.3,10.0,2.7,6.0,999.9,82.9,64.9,0.0,999.9,0,0,0,114,85,0,9,0,0,4,0,4,7,0,2,1,1,1,0,0,0,0,0
3,2013,11,06,2013-11-06,54.4,42.1,1029.0,10.0,3.0,6.0,999.9,61.0,41.0,0.0,999.9,0,0,0,115,85,0,5,2,0,5,2,5,8,0,1,0,2,0,0,0,0,0,0
4,2013,08,15,2013-08-15,68.6,47.5,1018.9,10.0,3.3,6.0,999.9,77.0,59.0,0.0,999.9,0,0,0,118,86,1,8,0,0,3,1,5,8,0,4,1,1,0,0,0,0,0,0
7,2014,06,01,2014-06-01,64.8,41.2,1026.4,10.0,2.8,6.0,999.9,77.0,55.0,0.05,999.9,0,0,0,128,87,1,11,3,0,6,1,2,12,0,3,1,1,0,0,0,0,0,0
5,2014,05,30,2014-05-30,63.3,44.7,1018.8,9.9,1.6,6.0,14.0,75.0,51.1,0.0,999.9,0,0,0,125,88,0,7,0,0,2,1,3,16,0,3,3,0,1,0,0,1,0,0
3,2014,07,30,2014-07-30,70.8,51.2,1015.8,10.0,2.8,6.0,999.9,80.1,63.0,0.0,999.9,0,0,0,110,90,1,5,0,0,4,1,1,5,0,2,0,1,0,0,0,0,0,0
6,2013,09,07,2013-09-07,67.8,45.9,1018.2,10.0,2.9,6.0,999.9,80.1,57.0,0.0,999.9,0,0,0,120,90,0,6,2,0,8,0,4,7,0,1,0,0,1,1,0,0,0,0
5,2014,06,13,2014-06-13,69.5,65.6,1010.1,4.1,3.4,6.0,999.9,79.0,60.1,0.21,999.9,1,1,0,141,90,2,5,0,17,8,0,0,13,0,2,0,0,3,1,0,0,0,0
1,2015,09,28,2015-09-28,70.1,60.3,1024.5,9.6,2.3,6.0,999.9,78.8,64.9,0.0,999.9,0,0,0,121,91,0,11,0,0,5,0,2,10,1,0,1,0,0,0,0,0,0,0
1,2013,09,30,2013-09-30,63.1,50.7,1017.6,9.8,2.1,6.0,999.9,75.0,55.9,0.0,999.9,0,0,0,120,92,0,6,0,0,5,0,2,9,0,1,0,4,1,0,0,0,0,0
4,2015,12,17,2015-12-17,54.7,48.7,1012.6,6.8,3.4,6.0,15.9,59.0,46.0,0.04,999.9,0,1,0,144,93,1,9,2,13,4,4,5,11,0,2,0,0,0,0,0,0,0,0
4,2015,12,31,2015-12-31,46.5,42.7,9999.9,5.4,3.0,6.0,999.9,48.0,45.0,0.19,999.9,0,1,0,133,93,0,12,0,7,3,1,3,9,0,2,1,0,1,1,0,0,0,0
4,2015,07,02,2015-07-02,74.7,57.9,1011.7,9.6,1.3,6.0,999.9,82.0,69.1,0.39,999.9,0,0,0,126,93,1,15,2,0,1,1,1,8,0,3,1,0,0,0,0,0,0,0
4,2015,05,07,2015-05-07,66.2,43.2,1022.7,10.0,1.7,6.0,14.0,80.1,55.9,0.0,999.9,0,0,0,130,94,1,8,0,0,1,0,5,10,0,5,3,2,1,0,0,0,0,0
3,2014,08,20,2014-08-20,75.1,60.5,1014.8,10.0,1.8,6.0,999.9,84.0,63.0,0.0,999.9,0,0,0,123,94,2,6,1,0,4,1,1,8,0,3,1,0,2,0,0,0,0,0
5,2015,08,28,2015-08-28,72.7,51.5,1020.7,10.0,2.5,6.0,999.9,82.0,63.0,0.0,999.9,0,0,0,131,95,1,8,0,0,4,0,7,9,0,3,1,0,1,2,0,0,0,0
4,2014,11,13,2014-11-13,45.1,30.1,1018.0,9.9,3.0,6.0,999.9,64.9,39.0,0.0,999.9,0,1,0,144,95,1,15,0,14,4,2,2,4,0,3,1,0,1,1,0,1,0,0
3,2014,11,12,2014-11-12,59.5,52.6,1013.1,5.7,2.4,6.0,999.9,64.9,48.9,0.0,999.9,1,0,0,119,96,0,9,0,1,1,0,0,9,0,3,0,0,0,0,0,0,0,0
7,2016,07,03,2016-07-03,72.1,52.2,1018.5,10.0,2.3,6.0,999.9,77.0,63.0,0.0,999.9,0,0,0,193,96,39,9,14,0,10,8,5,2,4,1,0,0,2,3,0,0,0,0
3,2014,09,17,2014-09-17,64.3,45.5,1016.4,10.0,2.4,6.0,999.9,73.0,55.0,0.34,999.9,0,0,0,132,96,0,8,1,0,2,1,4,11,0,3,2,4,0,0,0,0,0,0
2,2015,05,19,2015-05-19,65.2,57.3,1014.1,5.7,1.7,6.0,999.9,80.1,59.0,0.0,999.9,0,1,0,127,96,0,8,2,4,2,2,2,5,0,3,1,2,0,0,0,0,0,0
4,2015,05,28,2015-05-28,75.9,65.9,1020.4,7.7,3.3,6.0,999.9,84.9,70.0,0.08,999.9,0,1,0,128,97,0,11,0,1,4,0,2,8,0,4,1,0,0,0,0,0,0,0
7,2015,07,19,2015-07-19,84.9,70.2,1010.2,9.7,2.8,6.0,999.9,93.0,71.1,0.32,999.9,0,0,0,139,97,0,11,0,0,15,0,1,10,0,3,0,1,1,0,0,0,0,0
2,2014,10,28,2014-10-28,60.6,44.0,1015.9,10.0,2.3,6.0,999.9,72.0,48.0,0.0,999.9,0,0,0,114,98,1,2,0,0,2,2,0,3,0,1,3,0,2,0,0,0,0,0
2,2015,07,21,2015-07-21,83.7,64.7,1003.7,9.6,2.5,6.0,999.9,93.9,79.0,0.0,999.9,0,0,0,129,98,0,10,1,0,5,1,1,8,1,1,3,0,0,0,0,0,0,0
2,2015,10,27,2015-10-27,51.9,35.6,1033.2,10.0,3.5,6.0,999.9,59.0,45.0,0.0,999.9,0,0,0,143,99,0,8,1,0,6,2,6,15,0,4,0,0,0,0,0,1,0,1
5,2014,09,05,2014-09-05,78.2,67.8,1020.1,8.9,3.1,6.0,15.0,87.1,69.1,0.0,999.9,0,0,0,148,99,0,12,1,0,16,0,3,8,0,4,1,2,1,1,0,0,0,0
5,2014,10,24,2014-10-24,54.7,43.3,1008.7,10.0,4.0,6.0,999.9,63.0,50.0,0.39,999.9,0,0,0,133,99,0,8,1,1,3,1,4,9,0,5,1,0,1,0,0,0,0,0
5,2013,04,26,2013-04-26,57.3,29.4,1026.7,10.0,2.5,6.0,999.9,66.9,50.0,0.0,999.9,0,0,0,137,100,1,13,1,0,1,4,0,9,0,2,0,3,2,1,0,0,0,0
